577;The Twilight Zone: Vol. 36;The Mummy;MASH: Season 7;MASH: Season 4;MASH: Season 5;Star Trek IV: The Voyage Home
579;The Autobiography of Miss Jane Pittman;Glory;The Buddy Holly Story;The Best Years of Our Lives;Sarafina!;Madea's Class Reunion
580;THX 1138: Special Edition;A Boy and His Dog;The Godfather;The Usual Suspects;Raising Arizona;Mulholland Drive
582;Jo Jo Dancer, Your Life is Calling;The Last Dragon;Colors;Wolfen;Good Times: Season 1;A Raisin in the Sun
584;The Curve;Dream a Little Dream;O;My Boyfriend's Back;Bedazzled;Nick of Time
585;My Family;The Witches of Eastwick;A League of Their Own;Schindler's List;Crash;Driving Miss Daisy
586;Shanghai Triad;Nights of Cabiria;Dragon Inn;Chinatown;Camille Claudel;Jules and Jim
588;Blue Planet: IMAX;Ghostbusters;Catch Me If You Can;I, Robot;American Beauty;The Sum of All Fears
595;Monarch of the Glen: Series 2;Poirot: The Mysterious Affair at Styles;Poirot: Hickory Dickory Dock;84 Charing Cross Road;The Englishman Who Went Up a Hill but Came Down a Mountain;Sharpe 9: Sharpe's Regiment
596;Alice in Wonderland (TV Version);My Girl 2;The Butcher's Wife;Return from Witch Mountain;Charlotte's Web;The Langoliers
599;Sea of Love;Dances With Wolves: Special Edition;Die Hard;The Deer Hunter;Lethal Weapon;On Golden Pond
600;What's Up, Tiger Lily?;Monty Python's The Meaning of Life: Special Edition;Bonnie and Clyde;Nashville;Midnight Cowboy;Battleship Potemkin
602;Tokyo Raiders;Rush Hour;The Art of War;Replicant;Street Fighter;Dragon Ball Z: The World's Strongest
607;Speed;Rocky;How to Lose a Guy in 10 Days;American Beauty;Jaws;Beverly Hills Cop
615;An Ideal Husband;You've Got Mail;Election;Keeping the Faith;Say Anything;Broadcast News
621;Armageddon;Erin Brockovich;Phenomenon;Paycheck;The Pelican Brief;Cheaper by the Dozen
624;My Mother Likes Women;Lilya 4-Ever;Don't Tempt Me;Ellen DeGeneres: The Beginning;The Times of Harvey Milk;Beautiful Thing
629;Firestarter;Poltergeist II / Poltergeist III: Double Feature;Twister;Resident Evil;Halloween II;Stand by Me
631;Unleashed;Gladiator;The Grudge;Lethal Weapon 4;Boogeyman;Secret Window
634;Christmas with The Simpsons;Ace Ventura: Pet Detective;Raiders of the Lost Ark;Hot Shots!;Dogma;The Muppet Movie
636;Stir Crazy;Big;An American Werewolf in London;Platoon;Private Benjamin;The Running Man
638;The Last Dragon;Iron Eagle;Running Scared;The Wood;Rush Hour;The Distinguished Gentleman
641;Charly;An American in Paris;Dr. Jekyll & Mr. Hyde: 1932 & 1941;The Bad Seed;On the Beach;The Misfits
642;Mystery Science Theater 3000: The Hellcats;The Twilight Zone: Vol. 5;The Simpsons: Season 6;South Park: Passion of the Jew;Saturday Night Live: The Best of Mike Myers;The Twilight Zone: Vol. 4
643;Buying the Cow;Little Nicky;Disturbing Behavior;The Rundown;Anger Management;Starsky & Hutch
645;Dear Frankie;The Bourne Identity;Frida;Fried Green Tomatoes;About Schmidt;Waking Ned Devine
646;Matewan;My Beautiful Laundrette;In Cold Blood;Il Postino;The King of Comedy;Sweet and Lowdown
652;Marvin's Room;In the Bedroom;Elizabeth;Wonder Boys;Almost Famous;The Evening Star
657;Highlander: Season 5;Smallville: Season 1;The X-Files: Season 7;Buffy the Vampire Slayer: Season 1;MASH: Season 4;The A-Team: Season 1
658;Robin Hood: Prince of Thieves;The Day After Tomorrow;Legends of the Fall;Dirty Dancing;The Last Samurai;Spider-Man 2
659;The Last House on the Left;Assault on Precinct 13;Stephen King's Cat's Eye;From Dusk Till Dawn;Ichi the Killer;Rosemary's Baby
660;Saving Grace;Schindler's List;Out of Africa;The Pianist;Garden State;Shine
661;Who is Cletis Tout?;Enemy of the State;White Oleander;The Quiet American;My Big Fat Greek Wedding;Secret Window
662;Rob Roy;Absolute Power;Dead Poets Society;Groundhog Day;Amistad;48 Hrs.
667;Gilligan's Island: Season 2;Good Times: Season 3;Quantum Leap: Season 2;Spin City: Michael J. Fox: His All-Time Favorites: Vol. 1;The Incredible Hulk: Original TV Series: Pilot / Married;What's Happening!!: Season 1
668;Saturday Night Live: The Best of Will Ferrell 2;Reservoir Dogs;Major League;The Naked Gun;The Big Lebowski;Airheads
670;He Loves Me, He Loves Me Not;The Sea Inside;The Chorus;Central Station;Bad Education;The Widow of St. Pierre
672;He Said, She Said;Cadillac Man;Heaven Can Wait;The Story of Us;Romy and Michele's High School Reunion;Seems Like Old Times
673;Fight Club: Bonus Material;Heat: Special Edition;American Beauty;Pulp Fiction;South Park: Bigger, Longer and Uncut;The Matrix
674;Hellbound: Hellraiser II;RoboCop;Dracula 2000;Jacob's Ladder;Leprechaun;Wishmaster / Wishmaster 2: Evil Never Dies
676;Mafia!;Bubble Boy;Scream 2;Eurotrip;Dragnet;Gremlins 2: The New Batch
677;In the Mood for Love;Tampopo;Spellbound;George Washington;The Vertical Ray of the Sun;Rififi
680;Better Than Sex;I'm With Lucy;The Heart of Me;Memento;The Station Agent;Rabbit-Proof Fence
681;Police Academy 3: Back in Training;Gremlins 2: The New Batch;Commando;The Mask: Special Edition;The Nutty Professor II: The Klumps;Wildcats
682;The Mighty;28 Days;The Prince of Tides;Mona Lisa Smile;Girl, Interrupted;Ghost
685;Running Out of Time;Not One Less;Five Deadly Venoms;Cowboy Bebop: The Movie;Yi Yi;Oldboy
686;Bedazzled;Romy and Michele's High School Reunion;So I Married an Axe Murderer;The Golden Child;Showtime;Antz
689;One True Thing;Pay It Forward;Unfaithful;Coal Miner's Daughter: Collector's Edition;Love Story;It Could Happen to You
692;The Hand that Rocks the Cradle;Enough;Gone in 60 Seconds;Poltergeist;Conspiracy Theory;Batman
693;The Quest;Hard Rain;Dante's Peak;The Art of War;The Quick and the Dead;Virtuosity
696;Last Man Standing;RoboCop 2;8MM;The Whole Nine Yards;Batman Returns;The Golden Child
700;Todd McFarlane's Spawn;Red Sonja;Alien: Collector's Edition;The Transporter;The Punisher;The Stand
705;Major League;Twins;Terminator 2: Extreme Edition;Grease;Mission: Impossible;The Replacements
707;The Return;The Princess and the Warrior;Rabbit-Proof Fence;The Twilight Samurai;Fanny and Alexander (Theatrical Version);The Bicycle Thief
708;The Perfect Storm;Field of Dreams;Patch Adams;The Lost World: Jurassic Park;Phenomenon;Star Wars: Episode II: Attack of the Clones
711;Dolores Claiborne;The Breakfast Club;Indecent Proposal;Working Girl;Unfaithful;Dead Poets Society
717;Testosterone;Die Mommie Die;Queer as Folk: Season 1;The Event;Queer as Folk: Season 2;L.I.E.
718;44 Minutes;Flight of the Intruder;Heist;Welcome to Mooseport;Against the Ropes;The Badge
720;Roger & Me;All the President's Men;The People vs. Larry Flynt;The Full Monty;Raging Bull;Bob Roberts
722;The Wire: Season 1;Gangs of New York;The Bourne Identity;The Matrix;The Limey;The Professional
723;Curly Sue;Now and Then;Charlotte's Web;Twister;First Knight;Where the Heart Is
724;Yu Yu Hakusho;The Animatrix;Futurama: Vol. 1;X-Men: Evolution: Season 2;Pokemon: The First Movie;Batman Beyond: The Movie
725;Woman Thou Art Loosed;Catwoman;Honey;Twisted;Boomerang;Juwanna Mann
730;Bagdad Cafe;Who's Afraid of Virginia Woolf?;Tea with Mussolini;The Lion in Winter;Rear Window;Barton Fink
731;Mr. Magoo;3 Ninjas;The Bad News Bears Go to Japan!;Escape from L.A.;Little Big League;8 Heads in a Duffel Bag
732;11:14;The Silence of the Lambs;What Lies Beneath;21 Grams;Sideways;Stir of Echoes
733;Dead Ringers;Nosferatu the Vampyre;An American Werewolf in London;Diabolique;Dangerous Liaisons;Affliction
734;Indochine;Children of Heaven;Ordinary People;Tie Me Up! Tie Me Down!;Sunshine;Chariots of Fire
746;Domestic Disturbance;City of Angels;Mr. Deeds;Erin Brockovich;Bruce Almighty;Windtalkers
748;I Can Do Bad All By Myself;Head of State;Jamie Foxx: I Might Need Security;House Party;Losing Isaiah;Redemption
749;Ernest Goes to Jail;Adventures in Babysitting;Lake Placid;Homeward Bound 2: Lost in San Francisco;Bill & Ted's Excellent Adventure;Airheads
750;The Librarian: Quest for the Spear;Pitch Black;Cheaper by the Dozen;Gone in 60 Seconds;Conan the Destroyer;Alien vs. Predator
751;Halloween: H2O;Gremlins;Tales from the Crypt: Deadly Duo;Interview with the Vampire;Village of the Damned;House on Haunted Hill
752;Star Trek: The Next Generation: Season 7;Quantum Leap: Season 2;MASH: Season 1;MASH: Season 2;MASH: Season 5;MASH: Season 3
754;The Lonely Guy;The Grifters;Earth Girls Are Easy;A Midsummer Night's Sex Comedy;The Dead Zone;Breaking Away
755;Music Box;The Russia House;Born Yesterday;Paper Moon;Coal Miner's Daughter: Collector's Edition;The Boys from Brazil
758;Mean Girls;Saved!;The Patriot;Finding Neverland;Harry Potter and the Prisoner of Azkaban;Bridget Jones's Diary
759;Fifteen Minutes;K-Pax;The Bourne Identity;Joy Ride;The Fugitive;The Last Boy Scout
760;Pooh's Heffalump Movie;Pretty Woman;Cinderella: Special Edition;Armageddon;A Cinderella Story;The Land Before Time X: The Great Longneck Migration
761;O Fantasma;Die Mommie Die;Water Drops On Burning Rocks;Paragraph 175;Lawless Heart;P.S. Your Cat is Dead!
762;End of the Century: The Story of the Ramones;Sexy Beast;Sweet and Lowdown;Pi: Faith in Chaos;The Ice Storm;The Shining
763;The Poseidon Adventure;City Slickers;Bonnie and Clyde;The French Connection;The Perfect Storm;In the Line of Fire
774;Foyle's War: Set 2;Poirot: Hercule Poirot's Christmas;Sharpe 10: Sharpe's Siege;Sharpe 9: Sharpe's Regiment;Sharpe 5: Sharpe's Honour;Sharpe 7: Sharpe's Battle
776;Dr. Seuss's The 5,000 Fingers of Dr. T;Monty Python and the Holy Grail;The 7th Voyage of Sinbad;American Graffiti: Collector's Edition;Planet of the Apes;Blazing Saddles
783;For Love or Country;Shadowlands;Intersection;Mrs. Brown;Random Hearts;City by the Sea
788;Clerks;X-Men;The Fifth Element;Minority Report;Big;The Terminator
789;Boyz N the Hood;Airplane!;Snatch;Mystic River;L.A. Confidential;Swingers
798;Jaws;Spider-Man 2;The Godfather, Part II;Philadelphia;Signs;Austin Powers: International Man of Mystery
799;Teen Titans: Season 1;Samurai X;Pokemon Heroes: The Movie;Pokemon 3: The Movie;Scooby-Doo Meets the Boo Brothers;Vampire Hunter D
807;The Mouse That Roared;McCabe & Mrs. Miller;Network;The Man Who Knew Too Much;In the Heat of the Night;Three Days of the Condor
808;Dead Man on Campus;Captain Ron;40 Days and 40 Nights;Big Daddy;The Mask: Special Edition;Ace Ventura: Pet Detective
809;Left Behind II: Tribulation Force;Spider-Man 2;Flubber;U.S. Marshals;A Walk to Remember;Terminator 3: Rise of the Machines
811;The Lawnmower Man;Highlander 3: The Final Dimension;8MM;Sleepy Hollow;Planet of the Apes;Rambo: First Blood: Ultimate Edition
817;My Bodyguard;Any Which Way You Can;Sixteen Candles;Back to School;Gung Ho;Jaws
818;Logan's Run;X-Men;Planet of the Apes;Monty Python's Life of Brian;Red Planet;Poltergeist
819;The Faculty;Batman;Stephen King's Cat's Eye;28 Days Later;Not Another Teen Movie;Flatliners
822;Star Trek: Enterprise: Season 1;X-Men;Lord of the Rings: The Return of the King: Extended Edition;The Lord of the Rings: The Fellowship of the Ring: Extended Edition;Mission to Mars;The Matrix: Revolutions
825;Bill Cosby: Himself;E.T. the Extra-Terrestrial: The 20th Anniversary (Rerelease);Meet the Parents;Tombstone;Police Academy: Special Edition;Field of Dreams
829;Serial Mom;Waiting for Guffman;Absolutely Fabulous: Series 3;High Fidelity;Heavenly Creatures;The Breakfast Club
831;Mannequin;The Addams Family;Risky Business;Coyote Ugly;Wayne's World;Dr. Dolittle
832;Tupac: Resurrection;Kill Bill: Vol. 2;A Man Apart;Undisputed;The Mack;Monster
833;White Squall;The Postman;Face/Off;Doc Hollywood;Titanic;Saving Private Ryan
837;All in the Family: Season 3;The Twilight Zone: Vol. 14;The Twilight Zone: Vol. 37;The Twilight Zone: Vol. 31;The Twilight Zone: Vol. 13;The Twilight Zone: Vol. 7
840;The Lady Eve;The Public Enemy;Steamboat Bill, Jr.;Paths of Glory;Shane;Stagecoach
843;Mansfield Park;As Good as It Gets;A Fish Called Wanda;Best in Show;Kate & Leopold;Sabrina
846;Enduring Love;I Heart Huckabees;The Shape of Things;Ripley's Game;Wonderland;Wicker Park
849;Mr. & Mrs. Bridge;Babette's Feast;Washington Square;The Glass Menagerie;Georgia;Children of a Lesser God
850;Stoked: The Rise and Fall of Gator;American History X;Coffee and Cigarettes;Fear and Loathing in Las Vegas;When We Were Kings;Permanent Midnight
851;Back to the Future Part III;Coming to America;Major League;The NeverEnding Story;A League of Their Own;The Lost World: Jurassic Park
857;The Three Stooges Go Around the World in a Daze;The Howling;The Twilight Zone: Vol. 24;Tremors;Cheers: Season 3;All in the Family: Season 2
859;Creepshow;Stir of Echoes;Predator: Collector's Edition;Bill & Ted's Excellent Adventure;I Know What You Did Last Summer;Hellraiser IV: Bloodline
862;Tuck Everlasting;Cast Away;Armageddon;Men in Black;Forrest Gump;Snow Dogs
871;The Jewel in the Crown;Atlantic City;Yes, Prime Minister: The Complete Collection;As Time Goes By: Series 5;As Time Goes By: Series 6;Poirot: The ABC Murders
872;Seven Samurai;Gandhi;The Shawshank Redemption: Special Edition;Spartacus;Trainspotting: Collector's Edition;8 1/2
873;Boys Life 4: Four Play;A Home at the End of the World;Camp;Splendor;Lawless Heart;Total Eclipse
880;Sharpe 4: Sharpe's Enemy;Jeeves and Wooster: Season 4;Tora! Tora! Tora!;The Alamo;Gallipoli;The Adventures of Robin Hood
881;Mating Habits of the Earthbound Human;National Lampoon's Loaded Weapon;Kingpin;Ferris Bueller's Day Off;Suicide Kings;Innerspace
883;Deep Cover;Another 48 Hrs.;Clockers;Commando;Mighty Quinn;Bad Boys
886;Ray;Fahrenheit 9/11;Shark Tale;John Q;As Good as It Gets;The Usual Suspects
889;Reno 911: Season 2;Saturday Night Live: The Best of Eddie Murphy;The Office Special;Married... with Children: Season 1;Viva La Bam: Seasons 2 and 3;Chris Rock: Bring the Pain
894;The Muse;Diner;Private Benjamin;L.A. Confidential;Nine to Five;The Thomas Crown Affair
895;Dersu Uzala;The Emperor and the Assassin;The Treasure of the Sierra Madre;Divided We Fall;The 39 Steps;Talk to Her
896;Dangerous Minds;It Could Happen to You;Flatliners;American Pie;My Big Fat Greek Wedding;Murder By Numbers
897;Bride and Prejudice;Cold Mountain;What a Girl Wants;Sahara;Serendipity;Crouching Tiger, Hidden Dragon
898;The Body;Extreme Measures;Dead Calm;Reign of Fire;The Core;Revenge
900;Eat Drink Man Woman;Citizen Kane;The Grifters;Traffic;Election;Ran
907;Animal Crackers;Nosferatu: Original Version;Spartacus;From Here to Eternity;Shadow of a Doubt;The Pink Panther Strikes Again
908;Sense and Sensibility;The Sixth Sense;Finding Nemo (Widescreen);Whale Rider;Big;Waking Ned Devine
918;A Hard Day's Night: Collector's Series;The Godfather;Groundhog Day;Lost in Translation;O Brother, Where Art Thou?;The King of Comedy
919;Comedian;Vanilla Sky;Monster's Ball;Three Kings;Grosse Pointe Blank;Groundhog Day
931;Another Day in Paradise;Flirting with Disaster;Heavenly Creatures;Apt Pupil;Ghost Dog: The Way of the Samurai;The Believer
934;River of No Return;Dark Victory;Indiscreet;The Harvey Girls;The Road to Bali;A Star Is Born
937;Fallen;S.W.A.T.;Men in Black;Spider-Man;Frequency;Forrest Gump
940;Hercules;The Haunted Mansion;Ella Enchanted;Men in Black II;The Princess Diaries 2: Royal Engagement;What Women Want
942;The Pagemaster;Made in America;Ernest Goes to Jail;Fly Away Home;Charlotte's Web;Iron Will
943;Dave Chappelle: For What It's Worth;The Waterboy;Undercover Brother;Family Guy: Freakin' Sweet Collection;The Simpsons: Season 2;Meet the Parents
947;The Cincinnati Kid;A Man Called Horse;The Long Riders;The Long, Hot Summer;On the Beach;For Whom the Bell Tolls
949;Henry Fool;Secretary;Capturing the Friedmans;Elephant;Manhattan;Hurlyburly
952;My Favorite Wife;Brigadoon;The Big Sleep;Oklahoma!;The Sea Hawk;My Fair Lady: Special Edition
953;Fahrenheit 451;The Last Starfighter;La Femme Nikita;RoboCop;Excalibur;Star Trek: First Contact
954;I Capture the Castle;You Can Count on Me;The Pianist;When Harry Met Sally;Pretty Woman;The Sound of Music
956;Blankman;Earth Girls Are Easy;Soul Man;Joe's Apartment;My Stepmother is an Alien;Popeye
960;The Unforgiven;Run Silent, Run Deep;Gentleman's Agreement;Days of Wine and Roses;Dark Passage;Paint Your Wagon
961;Love in the Afternoon;The Women;Easter Parade;Some Like It Hot;The Big Country;Barefoot in the Park
962;I Spy;X-Men;Pearl Harbor;National Treasure;The Mask of Zorro;Windtalkers
963;A Streetcar Named Desire;Chocolat;Mystic River;Rain Man;What's Eating Gilbert Grape;Forrest Gump
964;The Tick: The Entire Series;Terminator 2: Extreme Edition;Crouching Tiger, Hidden Dragon;Ghostbusters;Red Dwarf: Series 3;Highlander
971;Unprecedented: The 2000 Presidential Election;The Silence of the Lambs;The Player;Whale Rider;The Pianist;Hell House
977;Our Lady of the Assassins;Soldier's Girl;Mambo Italiano;Prick Up Your Ears;Love and Death on Long Island;Porn Theatre
978;Yi Yi;Bad Education;Amelie;Burnt by the Sun;Seven Samurai;Madadayo
980;The Swan Princess;Snow White;That Darn Cat;Tarzan 2;Scooby-Doo and the Legend of the Vampire;Scooby-Doo's Greatest Mysteries
982;Dil Chahta Hai;The Godfather, Part II;Meet the Parents;Collateral;The Motorcycle Diaries;Dirty Pretty Things
984;The Young Lions;The Day of the Jackal;Cat Ballou;Mutiny on the Bounty;The Longest Day;Sweet Smell of Success
985;The Mummy;Hollow Man;Legally Blonde;The Mask of Zorro;Blade 2;Jaws
986;The Trip;The Celluloid Closet;Sordid Lives;The Hanging Garden;Further Tales of the City;P.S. Your Cat is Dead!
988;Operation Pacific;The Long Riders;Gunga Din;The Caine Mutiny;Those Magnificent Men in Their Flying Machines;Jeremiah Johnson
989;The Door in the Floor;The Last Samurai;The Stepford Wives;Dogville;Boys Don't Cry;One Flew Over the Cuckoo's Nest
990;Meet John Doe;Houseboat;Irma La Douce;Seven Year Itch;Birdman of Alcatraz;Bus Stop
992;The Cowboys;Brian's Song;Unforgiven;Firefox;Coogan's Bluff;Battle of the Bulge
993;The Shadow;Under Siege 2: Dark Territory;Cool World;Multiplicity;Galaxy Quest;The Frighteners
